district,year,crop,season,area,production,yield,AvgRain,AvgTemp,district_encoded,crop_encoded,season_encoded
AMRITSAR,2004,Urad,Kharif,300,100,0.333333333,42.83916667,26.97333333,0,20,0
AMRITSAR,2006,Urad,Kharif,300,100,0.333333333,70.41083333,25.94375,0,20,0
AMRITSAR,2005,Urad,Kharif,200,100,0.5,52.91583333,25.56041667,0,20,0
AMRITSAR,2008,Urad,Kharif,200,100,0.5,78.35166667,25.32708333,0,20,0
AMRITSAR,2012,Urad,Kharif,200,100,0.5,43.16083333,25.68208333,0,20,0
AMRITSAR,2008,Moong,Kharif,100,100,1,78.35166667,25.32708333,0,11,0
AMRITSAR,2009,Arhar (Tur),Kharif,100,100,1,36.28416667,26.58416667,0,0,0
AMRITSAR,2010,Arhar (Tur),Kharif,100,100,1,58.83083333,26.36833333,0,0,0
AMRITSAR,2010,Moong,Kharif,100,100,1,58.83083333,26.36833333,0,11,0
AMRITSAR,2005,Masoor,Rabi,100,100,1,52.91583333,25.56041667,0,10,1
AMRITSAR,2006,Masoor,Rabi,100,100,1,70.41083333,25.94375,0,10,1
AMRITSAR,2006,Peas & Beans (Pulses),Rabi,100,100,1,70.41083333,25.94375,0,14,1
AMRITSAR,2007,Masoor,Rabi,100,100,1,55.90916667,25.94083333,0,10,1
AMRITSAR,2008,Masoor,Rabi,100,100,1,78.35166667,25.32708333,0,10,1
AMRITSAR,2012,Gram,Rabi,100,100,1,43.16083333,25.68208333,0,4,1
AMRITSAR,2007,Urad,Kharif,500,200,0.4,55.90916667,25.94083333,0,20,0
AMRITSAR,1998,Urad,Kharif,400,200,0.5,21.14916667,27.10916667,0,20,0
AMRITSAR,1999,Urad,Kharif,400,200,0.5,26.2825,27.5775,0,20,0
AMRITSAR,2010,Urad,Kharif,300,200,0.666666667,58.83083333,26.36833333,0,20,0
AMRITSAR,2006,Arhar (Tur),Kharif,200,200,1,70.41083333,25.94375,0,0,0
AMRITSAR,2007,Arhar (Tur),Kharif,200,200,1,55.90916667,25.94083333,0,0,0
AMRITSAR,2008,Arhar (Tur),Kharif,200,200,1,78.35166667,25.32708333,0,0,0
AMRITSAR,2009,Urad,Kharif,200,200,1,36.28416667,26.58416667,0,20,0
AMRITSAR,2012,Arhar (Tur),Kharif,200,200,1,43.16083333,25.68208333,0,0,0
AMRITSAR,1998,Gram,Rabi,200,200,1,21.14916667,27.10916667,0,4,1
AMRITSAR,2004,Gram,Rabi,200,200,1,42.83916667,26.97333333,0,4,1
AMRITSAR,2003,Urad,Kharif,800,300,0.375,54.88166667,25.93083333,0,20,0
AMRITSAR,2002,Urad,Kharif,700,300,0.428571429,33.74583333,27.36916667,0,20,0
AMRITSAR,2002,Masoor,Rabi,500,300,0.6,33.74583333,27.36916667,0,10,1
AMRITSAR,1998,Peas & Beans (Pulses),Rabi,400,300,0.75,21.14916667,27.10916667,0,14,1
AMRITSAR,2003,Masoor,Rabi,400,300,0.75,54.88166667,25.93083333,0,10,1
AMRITSAR,2000,Other Rabi Pulses,Rabi,300,300,1,33.02083333,26.97333333,0,13,1
AMRITSAR,2001,Rapeseed &Mustard,Rabi,300,300,1,45.05583333,26.55125,0,15,1
AMRITSAR,2002,Gram,Rabi,300,300,1,33.74583333,27.36916667,0,4,1
AMRITSAR,2003,Gram,Rabi,300,300,1,54.88166667,25.93083333,0,4,1
AMRITSAR,2012,Guar seed,Whole year,300,300,1,43.16083333,25.68208333,0,6,2
AMRITSAR,2012,Sesamum,Kharif,1200,400,0.333333333,43.16083333,25.68208333,0,17,0
AMRITSAR,2000,Masoor,Rabi,500,400,0.8,33.02083333,26.97333333,0,10,1
AMRITSAR,2001,Gram,Rabi,500,400,0.8,45.05583333,26.55125,0,4,1
AMRITSAR,1999,Gram,Rabi,400,400,1,26.2825,27.5775,0,4,1
AMRITSAR,2010,Sesamum,Kharif,1500,500,0.333333333,58.83083333,26.36833333,0,17,0
AMRITSAR,2001,Masoor,Rabi,600,500,0.833333333,45.05583333,26.55125,0,10,1
AMRITSAR,1999,Masoor,Rabi,500,500,1,26.2825,27.5775,0,10,1
AMRITSAR,2000,Gram,Rabi,500,500,1,33.02083333,26.97333333,0,4,1
AMRITSAR,2010,Peas & Beans (Pulses),Rabi,400,500,1.25,58.83083333,26.36833333,0,14,1
AMRITSAR,2007,Sesamum,Kharif,1900,600,0.315789474,55.90916667,25.94083333,0,17,0
AMRITSAR,2009,Sesamum,Kharif,1600,600,0.375,36.28416667,26.58416667,0,17,0
AMRITSAR,1998,Masoor,Rabi,700,600,0.857142857,21.14916667,27.10916667,0,10,1
AMRITSAR,1999,Peas & Beans (Pulses),Rabi,600,600,1,26.2825,27.5775,0,14,1
AMRITSAR,2008,Sesamum,Kharif,2000,700,0.35,78.35166667,25.32708333,0,17,0
AMRITSAR,1998,Arhar (Tur),Kharif,1100,700,0.636363636,21.14916667,27.10916667,0,0,0
AMRITSAR,2006,Sesamum,Kharif,2100,800,0.380952381,70.41083333,25.94375,0,17,0
AMRITSAR,2005,Arhar (Tur),Kharif,1100,900,0.818181818,52.91583333,25.56041667,0,0,0
AMRITSAR,2002,Arhar (Tur),Kharif,1200,1000,0.833333333,33.74583333,27.36916667,0,0,0
AMRITSAR,2002,Cotton(lint),Kharif,1000,1000,1,33.74583333,27.36916667,0,3,0
AMRITSAR,2008,Bajra,Kharif,1000,1000,1,78.35166667,25.32708333,0,1,0
AMRITSAR,2006,Rapeseed &Mustard,Rabi,1000,1000,1,70.41083333,25.94375,0,15,1
AMRITSAR,2008,Rapeseed &Mustard,Rabi,1000,1000,1,78.35166667,25.32708333,0,15,1
AMRITSAR,2010,Rapeseed &Mustard,Rabi,1000,1000,1,58.83083333,26.36833333,0,15,1
AMRITSAR,2012,Rapeseed &Mustard,Rabi,1000,1000,1,43.16083333,25.68208333,0,15,1
AMRITSAR,2005,Moong,Kharif,1500,1100,0.733333333,52.91583333,25.56041667,0,11,0
AMRITSAR,2001,Arhar (Tur),Kharif,1400,1100,0.785714286,45.05583333,26.55125,0,0,0
AMRITSAR,2004,Arhar (Tur),Kharif,1400,1100,0.785714286,42.83916667,26.97333333,0,0,0
AMRITSAR,2003,Sesamum,Kharif,3800,1300,0.342105263,54.88166667,25.93083333,0,17,0
AMRITSAR,2002,Moong,Kharif,1800,1300,0.722222222,33.74583333,27.36916667,0,11,0
AMRITSAR,1999,Arhar (Tur),Kharif,1200,1300,1.083333333,26.2825,27.5775,0,0,0
AMRITSAR,2003,Arhar (Tur),Kharif,1500,1400,0.933333333,54.88166667,25.93083333,0,0,0
AMRITSAR,2000,Arhar (Tur),Kharif,1200,1400,1.166666667,33.02083333,26.97333333,0,0,0
AMRITSAR,2002,Sesamum,Kharif,5200,1500,0.288461538,33.74583333,27.36916667,0,17,0
AMRITSAR,1998,Sesamum,Kharif,4700,1500,0.319148936,21.14916667,27.10916667,0,17,0
AMRITSAR,2005,Sesamum,Kharif,4600,1600,0.347826087,52.91583333,25.56041667,0,17,0
AMRITSAR,2004,Sesamum,Kharif,3400,1600,0.470588235,42.83916667,26.97333333,0,17,0
AMRITSAR,2001,Moong,Kharif,2700,1600,0.592592593,45.05583333,26.55125,0,11,0
AMRITSAR,2004,Moong,Kharif,2200,1600,0.727272727,42.83916667,26.97333333,0,11,0
AMRITSAR,1999,Sesamum,Kharif,6400,1800,0.28125,26.2825,27.5775,0,17,0
AMRITSAR,2009,Sugarcane,Whole year,300,1800,6,36.28416667,26.58416667,0,18,2
AMRITSAR,2000,Moong,Kharif,3500,1900,0.542857143,33.02083333,26.97333333,0,11,0
AMRITSAR,2003,Moong,Kharif,2800,1900,0.678571429,54.88166667,25.93083333,0,11,0
AMRITSAR,2000,Cotton(lint),Kharif,2000,2000,1,33.02083333,26.97333333,0,3,0
AMRITSAR,2003,Cotton(lint),Kharif,1000,2000,2,54.88166667,25.93083333,0,3,0
AMRITSAR,2002,Rapeseed &Mustard,Rabi,2000,2000,1,33.74583333,27.36916667,0,15,1
AMRITSAR,2003,Rapeseed &Mustard,Rabi,2000,2000,1,54.88166667,25.93083333,0,15,1
AMRITSAR,2004,Rapeseed &Mustard,Rabi,2000,2000,1,42.83916667,26.97333333,0,15,1
AMRITSAR,2005,Rapeseed &Mustard,Rabi,2000,2000,1,52.91583333,25.56041667,0,15,1
AMRITSAR,2007,Rapeseed &Mustard,Rabi,2000,2000,1,55.90916667,25.94083333,0,15,1
AMRITSAR,2003,Sunflower,Rabi,1000,2000,2,54.88166667,25.93083333,0,19,1
AMRITSAR,2009,Rapeseed &Mustard,Rabi,1000,2000,2,36.28416667,26.58416667,0,15,1
AMRITSAR,1998,Cotton(lint),Kharif,4000,3000,0.75,21.14916667,27.10916667,0,3,0
AMRITSAR,1999,Cotton(lint),Kharif,2000,3000,1.5,26.2825,27.5775,0,3,0
AMRITSAR,2001,Cotton(lint),Kharif,2000,3000,1.5,45.05583333,26.55125,0,3,0
AMRITSAR,2004,Cotton(lint),Kharif,1000,3000,3,42.83916667,26.97333333,0,3,0
AMRITSAR,2005,Cotton(lint),Kharif,1000,3000,3,52.91583333,25.56041667,0,3,0
AMRITSAR,2010,Maize,Kharif,1000,3000,3,58.83083333,26.36833333,0,9,0
AMRITSAR,2012,Maize,Kharif,1000,3000,3,43.16083333,25.68208333,0,9,0
AMRITSAR,2000,Sesamum,Kharif,8700,3400,0.390804598,33.02083333,26.97333333,0,17,0
AMRITSAR,2001,Sesamum,Kharif,9000,3500,0.388888889,45.05583333,26.55125,0,17,0
AMRITSAR,2008,Maize,Kharif,1000,4000,4,78.35166667,25.32708333,0,9,0
AMRITSAR,2009,Maize,Kharif,1000,4000,4,36.28416667,26.58416667,0,9,0
AMRITSAR,1999,Moong,Kharif,6300,4700,0.746031746,26.2825,27.5775,0,11,0
AMRITSAR,1998,Moong,Whole year,8300,5100,0.614457831,21.14916667,27.10916667,0,11,2
AMRITSAR,1999,Rapeseed &Mustard,Rabi,5000,6000,1.2,26.2825,27.5775,0,15,1
AMRITSAR,2002,Maize,Kharif,4000,7000,1.75,33.74583333,27.36916667,0,9,0
AMRITSAR,1998,Rapeseed &Mustard,Rabi,7000,7000,1,21.14916667,27.10916667,0,15,1
AMRITSAR,2006,Maize,Kharif,2000,9000,4.5,70.41083333,25.94375,0,9,0
AMRITSAR,2007,Maize,Kharif,2000,10000,5,55.90916667,25.94083333,0,9,0
AMRITSAR,2000,Maize,Kharif,5000,11000,2.2,33.02083333,26.97333333,0,9,0
AMRITSAR,2005,Maize,Kharif,3000,11000,3.666666667,52.91583333,25.56041667,0,9,0
AMRITSAR,1999,Maize,Kharif,5000,12000,2.4,26.2825,27.5775,0,9,0
AMRITSAR,2001,Maize,Kharif,5000,12000,2.4,45.05583333,26.55125,0,9,0
AMRITSAR,2003,Maize,Kharif,4000,13000,3.25,54.88166667,25.93083333,0,9,0
AMRITSAR,2004,Maize,Kharif,4000,13000,3.25,42.83916667,26.97333333,0,9,0
AMRITSAR,1998,Maize,Kharif,6000,14000,2.333333333,21.14916667,27.10916667,0,9,0
AMRITSAR,2005,Sugarcane,Whole year,6000,34000,5.666666667,52.91583333,25.56041667,0,18,2
AMRITSAR,2004,Sugarcane,Whole year,7000,44000,6.285714286,42.83916667,26.97333333,0,18,2
AMRITSAR,2012,Sugarcane,Whole year,4000,283000,70.75,43.16083333,25.68208333,0,18,2
AMRITSAR,2009,Rice,Kharif,185000,501000,2.708108108,36.28416667,26.58416667,0,16,0
AMRITSAR,2010,Rice,Kharif,186000,503000,2.704301075,58.83083333,26.36833333,0,16,0
AMRITSAR,1999,Sugarcane,Whole year,8000,530000,66.25,26.2825,27.5775,0,18,2
AMRITSAR,2008,Rice,Kharif,183000,532000,2.907103825,78.35166667,25.32708333,0,16,0
AMRITSAR,2012,Rice,Kharif,183000,538000,2.93989071,43.16083333,25.68208333,0,16,0
AMRITSAR,2006,Rice,Kharif,178000,538000,3.02247191,70.41083333,25.94375,0,16,0
AMRITSAR,1998,Sugarcane,Whole year,9000,540000,60,21.14916667,27.10916667,0,18,2
AMRITSAR,2007,Rice,Kharif,178000,546000,3.06741573,55.90916667,25.94083333,0,16,0
AMRITSAR,2003,Sugarcane,Whole year,10000,570000,57,54.88166667,25.93083333,0,18,2
AMRITSAR,2000,Sugarcane,Whole year,11000,700000,63.63636364,33.02083333,26.97333333,0,18,2
AMRITSAR,2002,Sugarcane,Whole year,11000,720000,65.45454545,33.74583333,27.36916667,0,18,2
AMRITSAR,2001,Sugarcane,Whole year,11000,750000,68.18181818,45.05583333,26.55125,0,18,2
AMRITSAR,2009,Wheat,Rabi,185000,753000,4.07027027,36.28416667,26.58416667,0,21,1
AMRITSAR,2008,Wheat,Rabi,187000,757000,4.048128342,78.35166667,25.32708333,0,21,1
AMRITSAR,2006,Wheat,Rabi,185000,767000,4.145945946,70.41083333,25.94375,0,21,1
AMRITSAR,2010,Wheat,Rabi,189000,810000,4.285714286,58.83083333,26.36833333,0,21,1
AMRITSAR,2007,Wheat,Rabi,184000,810000,4.402173913,55.90916667,25.94083333,0,21,1
AMRITSAR,2003,Rice,Kharif,326000,872000,2.674846626,54.88166667,25.93083333,0,16,0
AMRITSAR,2012,Wheat,Rabi,188000,875000,4.654255319,43.16083333,25.68208333,0,21,1
AMRITSAR,1998,Rice,Kharif,305000,878000,2.878688525,21.14916667,27.10916667,0,16,0
AMRITSAR,2002,Rice,Kharif,311000,879000,2.826366559,33.74583333,27.36916667,0,16,0
AMRITSAR,2001,Rice,Kharif,319000,958000,3.003134796,45.05583333,26.55125,0,16,0
AMRITSAR,2000,Rice,Kharif,319000,972000,3.047021944,33.02083333,26.97333333,0,16,0
AMRITSAR,1999,Rice,Kharif,319000,991000,3.106583072,26.2825,27.5775,0,16,0
AMRITSAR,2005,Rice,Kharif,345000,1003000,2.907246377,52.91583333,25.56041667,0,16,0
AMRITSAR,2004,Rice,Kharif,334000,1034000,3.095808383,42.83916667,26.97333333,0,16,0
AMRITSAR,2002,Wheat,Rabi,356000,1513000,4.25,33.74583333,27.36916667,0,21,1
AMRITSAR,2003,Wheat,Rabi,358000,1538000,4.296089385,54.88166667,25.93083333,0,21,1
AMRITSAR,1998,Wheat,Rabi,354000,1567000,4.426553672,21.14916667,27.10916667,0,21,1
AMRITSAR,2004,Wheat,Rabi,372000,1591000,4.27688172,42.83916667,26.97333333,0,21,1
AMRITSAR,2005,Wheat,Rabi,371000,1643000,4.428571429,52.91583333,25.56041667,0,21,1
AMRITSAR,2000,Wheat,Rabi,361000,1690000,4.681440443,33.02083333,26.97333333,0,21,1
AMRITSAR,2001,Wheat,Rabi,363000,1700000,4.683195592,45.05583333,26.55125,0,21,1
AMRITSAR,1999,Wheat,Rabi,358000,1738000,4.854748603,26.2825,27.5775,0,21,1
BATHINDA,2000,Sesamum,Kharif,100,10,0.1,20.26666667,27.59791667,1,17,0
BATHINDA,2003,Sesamum,Kharif,200,100,0.5,37.2525,26.53791667,1,17,0
BATHINDA,2004,Groundnut,Kharif,200,100,0.5,27.58,27.69083333,1,5,0
BATHINDA,2004,Sesamum,Kharif,200,100,0.5,27.58,27.69083333,1,17,0
BATHINDA,2005,Sesamum,Kharif,200,100,0.5,34.2425,26.375,1,17,0
BATHINDA,1999,Arhar (Tur),Kharif,100,100,1,16.4825,28.14166667,1,0,0
BATHINDA,2000,Moth,Kharif,100,100,1,20.26666667,27.59791667,1,12,0
BATHINDA,2001,Moth,Kharif,100,100,1,30.40833333,27.29583333,1,12,0
BATHINDA,2001,Groundnut,Kharif,100,100,1,30.40833333,27.29583333,1,5,0
BATHINDA,2003,Arhar (Tur),Kharif,100,100,1,37.2525,26.53791667,1,0,0
BATHINDA,2003,Moth,Kharif,100,100,1,37.2525,26.53791667,1,12,0
BATHINDA,2004,Moth,Kharif,100,100,1,27.58,27.69083333,1,12,0
BATHINDA,2006,Moth,Kharif,100,100,1,32.12666667,27.20625,1,12,0
BATHINDA,2009,Groundnut,Kharif,100,100,1,28.33083333,27.18125,1,5,0
BATHINDA,2010,Groundnut,Kharif,100,100,1,42.1275,27.01166667,1,5,0
BATHINDA,2001,Sesamum,Kharif,400,200,0.5,30.40833333,27.29583333,1,17,0
BATHINDA,2003,Groundnut,Kharif,300,200,0.666666667,37.2525,26.53791667,1,5,0
BATHINDA,2008,Groundnut,Kharif,300,200,0.666666667,49.255,26.26333333,1,5,0
BATHINDA,2005,Groundnut,Kharif,200,200,1,34.2425,26.375,1,5,0
BATHINDA,2006,Groundnut,Kharif,200,200,1,32.12666667,27.20625,1,5,0
BATHINDA,2007,Groundnut,Kharif,200,200,1,34.32166667,27.13208333,1,5,0
BATHINDA,2007,Gram,Rabi,200,200,1,34.32166667,27.13208333,1,4,1
BATHINDA,2008,Gram,Rabi,200,200,1,49.255,26.26333333,1,4,1
BATHINDA,2012,Gram,Rabi,200,200,1,32.535,26.11958333,1,4,1
BATHINDA,2012,Guar seed,Whole year,200,200,1,32.535,26.11958333,1,6,2
BATHINDA,2012,Moong,Kharif,400,300,0.75,32.535,26.11958333,1,11,0
BATHINDA,2009,Gram,Rabi,300,300,1,28.33083333,27.18125,1,4,1
BATHINDA,2000,Moong,Kharif,1700,400,0.235294118,20.26666667,27.59791667,1,11,0
BATHINDA,2002,Sesamum,Kharif,1600,400,0.25,18.275,28.13958333,1,17,0
BATHINDA,2010,Moong,Kharif,600,400,0.666666667,42.1275,27.01166667,1,11,0
BATHINDA,2009,Moong,Kharif,500,400,0.8,28.33083333,27.18125,1,11,0
BATHINDA,2001,Gram,Rabi,700,400,0.571428571,30.40833333,27.29583333,1,4,1
BATHINDA,2006,Gram,Rabi,300,400,1.333333333,32.12666667,27.20625,1,4,1
BATHINDA,2010,Gram,Rabi,300,400,1.333333333,42.1275,27.01166667,1,4,1
BATHINDA,2008,Moong,Kharif,600,500,0.833333333,49.255,26.26333333,1,11,0
BATHINDA,2004,Gram,Rabi,600,500,0.833333333,27.58,27.69083333,1,4,1
BATHINDA,2005,Gram,Rabi,500,500,1,34.2425,26.375,1,4,1
BATHINDA,2001,Moong,Kharif,1600,600,0.375,30.40833333,27.29583333,1,11,0
BATHINDA,2002,Moong,Kharif,1200,600,0.5,18.275,28.13958333,1,11,0
BATHINDA,2007,Moong,Kharif,800,600,0.75,34.32166667,27.13208333,1,11,0
BATHINDA,2002,Groundnut,Kharif,700,600,0.857142857,18.275,28.13958333,1,5,0
BATHINDA,2000,Gram,Rabi,1100,600,0.545454545,20.26666667,27.59791667,1,4,1
BATHINDA,2004,Moong,Kharif,1200,800,0.666666667,27.58,27.69083333,1,11,0
BATHINDA,2006,Moong,Kharif,1000,800,0.8,32.12666667,27.20625,1,11,0
BATHINDA,2003,Gram,Rabi,900,800,0.888888889,37.2525,26.53791667,1,4,1
BATHINDA,2002,Gram,Rabi,700,800,1.142857143,18.275,28.13958333,1,4,1
BATHINDA,2005,Moong,Kharif,1200,900,0.75,34.2425,26.375,1,11,0
BATHINDA,2001,Rapeseed &Mustard,Rabi,700,900,1.285714286,30.40833333,27.29583333,1,15,1
BATHINDA,1999,Moong,Kharif,2200,1000,0.454545455,16.4825,28.14166667,1,11,0
BATHINDA,1998,Bajra,Kharif,1000,1000,1,27.87583333,27.08041667,1,1,0
BATHINDA,1998,Groundnut,Kharif,1000,1000,1,27.87583333,27.08041667,1,5,0
BATHINDA,1999,Bajra,Kharif,1000,1000,1,16.4825,28.14166667,1,1,0
BATHINDA,1999,Groundnut,Kharif,1000,1000,1,16.4825,28.14166667,1,5,0
BATHINDA,2000,Bajra,Kharif,1000,1000,1,20.26666667,27.59791667,1,1,0
BATHINDA,2002,Bajra,Kharif,1000,1000,1,18.275,28.13958333,1,1,0
BATHINDA,2003,Bajra,Kharif,1000,1000,1,37.2525,26.53791667,1,1,0
BATHINDA,2004,Bajra,Kharif,1000,1000,1,27.58,27.69083333,1,1,0
BATHINDA,2005,Bajra,Kharif,1000,1000,1,34.2425,26.375,1,1,0
BATHINDA,2006,Bajra,Kharif,1000,1000,1,32.12666667,27.20625,1,1,0
BATHINDA,2007,Bajra,Kharif,1000,1000,1,34.32166667,27.13208333,1,1,0
BATHINDA,1999,Gram,Rabi,1100,1000,0.909090909,16.4825,28.14166667,1,4,1
BATHINDA,2003,Moong,Kharif,1800,1100,0.611111111,37.2525,26.53791667,1,11,0
BATHINDA,1998,Moong,Whole year,2500,1300,0.52,27.87583333,27.08041667,1,11,2
BATHINDA,2002,Maize,Kharif,1000,2000,2,18.275,28.13958333,1,9,0
BATHINDA,2012,Rapeseed &Mustard,Rabi,2000,2000,1,32.535,26.11958333,1,15,1
BATHINDA,1998,Gram,Rabi,3800,2800,0.736842105,27.87583333,27.08041667,1,4,1
BATHINDA,2000,Maize,Kharif,1000,3000,3,20.26666667,27.59791667,1,9,0
BATHINDA,2003,Maize,Kharif,1000,3000,3,37.2525,26.53791667,1,9,0
BATHINDA,2007,Rapeseed &Mustard,Rabi,2000,3000,1.5,34.32166667,27.13208333,1,15,1
BATHINDA,2009,Rapeseed &Mustard,Rabi,2000,3000,1.5,28.33083333,27.18125,1,15,1
BATHINDA,2010,Rapeseed &Mustard,Rabi,2000,3000,1.5,42.1275,27.01166667,1,15,1
BATHINDA,2010,Guar seed,Whole year,4100,3300,0.804878049,42.1275,27.01166667,1,6,2
BATHINDA,2007,Guar seed,Whole year,4700,3600,0.765957447,34.32166667,27.13208333,1,6,2
BATHINDA,2009,Guar seed,Whole year,4700,3700,0.787234043,28.33083333,27.18125,1,6,2
BATHINDA,2008,Rapeseed &Mustard,Rabi,3000,4000,1.333333333,49.255,26.26333333,1,15,1
BATHINDA,2005,Barley,Rabi,2000,5000,2.5,34.2425,26.375,1,2,1
BATHINDA,2006,Guar seed,Whole year,7200,5500,0.763888889,32.12666667,27.20625,1,6,2
BATHINDA,2008,Guar seed,Whole year,7500,5700,0.76,49.255,26.26333333,1,6,2
BATHINDA,2007,Barley,Rabi,2000,6000,3,34.32166667,27.13208333,1,2,1
BATHINDA,2009,Barley,Rabi,2000,6000,3,28.33083333,27.18125,1,2,1
BATHINDA,2005,Guar seed,Whole year,8100,6200,0.765432099,34.2425,26.375,1,6,2
BATHINDA,2006,Barley,Rabi,2000,7000,3.5,32.12666667,27.20625,1,2,1
BATHINDA,2008,Barley,Rabi,2000,7000,3.5,49.255,26.26333333,1,2,1
BATHINDA,2010,Barley,Rabi,2000,7000,3.5,42.1275,27.01166667,1,2,1
BATHINDA,2012,Barley,Rabi,2000,7000,3.5,32.535,26.11958333,1,2,1
BATHINDA,2004,Guar seed,Whole year,9600,7200,0.75,27.58,27.69083333,1,6,2
BATHINDA,2004,Rapeseed &Mustard,Rabi,9000,8000,0.888888889,27.58,27.69083333,1,15,1
BATHINDA,1999,Rapeseed &Mustard,Rabi,7000,8000,1.142857143,16.4825,28.14166667,1,15,1
BATHINDA,2005,Rapeseed &Mustard,Rabi,7000,8000,1.142857143,34.2425,26.375,1,15,1
BATHINDA,2006,Rapeseed &Mustard,Rabi,6000,8000,1.333333333,32.12666667,27.20625,1,15,1
BATHINDA,2001,Barley,Rabi,3000,8000,2.666666667,30.40833333,27.29583333,1,2,1
BATHINDA,1998,Rapeseed &Mustard,Rabi,12000,9000,0.75,27.87583333,27.08041667,1,15,1
BATHINDA,2004,Barley,Rabi,3000,9000,3,27.58,27.69083333,1,2,1
BATHINDA,2002,Guar seed,Whole year,11100,9400,0.846846847,18.275,28.13958333,1,6,2
BATHINDA,2002,Barley,Rabi,3000,10000,3.333333333,18.275,28.13958333,1,2,1
BATHINDA,2003,Barley,Rabi,3000,10000,3.333333333,37.2525,26.53791667,1,2,1
BATHINDA,2003,Rapeseed &Mustard,Rabi,9000,11000,1.222222222,37.2525,26.53791667,1,15,1
BATHINDA,2003,Guar seed,Whole year,14700,11900,0.80952381,37.2525,26.53791667,1,6,2
BATHINDA,2002,Rapeseed &Mustard,Rabi,13000,12000,0.923076923,18.275,28.13958333,1,15,1
BATHINDA,1999,Barley,Rabi,4000,13000,3.25,16.4825,28.14166667,1,2,1
BATHINDA,2000,Barley,Rabi,5000,14000,2.8,20.26666667,27.59791667,1,2,1
BATHINDA,1998,Barley,Rabi,5000,17000,3.4,27.87583333,27.08041667,1,2,1
BATHINDA,2003,Sugarcane,Whole year,1000,50000,50,37.2525,26.53791667,1,18,2
BATHINDA,2002,Sugarcane,Whole year,1000,60000,60,18.275,28.13958333,1,18,2
BATHINDA,2001,Sugarcane,Whole year,1000,70000,70,30.40833333,27.29583333,1,18,2
BATHINDA,1998,Cotton(lint),Kharif,170000,173000,1.017647059,27.87583333,27.08041667,1,3,0
BATHINDA,1999,Cotton(lint),Kharif,151000,279000,1.847682119,16.4825,28.14166667,1,3,0
BATHINDA,1998,Rice,Kharif,84000,287000,3.416666667,27.87583333,27.08041667,1,16,0
BATHINDA,2001,Rice,Kharif,82000,307000,3.743902439,30.40833333,27.29583333,1,16,0
BATHINDA,2000,Cotton(lint),Kharif,147000,331000,2.25170068,20.26666667,27.59791667,1,3,0
BATHINDA,2002,Cotton(lint),Kharif,125000,347000,2.776,18.275,28.13958333,1,3,0
BATHINDA,2000,Rice,Kharif,99000,350000,3.535353535,20.26666667,27.59791667,1,16,0
BATHINDA,2006,Rice,Kharif,87000,358000,4.114942529,32.12666667,27.20625,1,16,0
BATHINDA,2002,Rice,Kharif,107000,367000,3.429906542,18.275,28.13958333,1,16,0
BATHINDA,2007,Rice,Kharif,86000,368000,4.279069767,34.32166667,27.13208333,1,16,0
BATHINDA,2001,Cotton(lint),Kharif,162000,375000,2.314814815,30.40833333,27.29583333,1,3,0
BATHINDA,2005,Rice,Kharif,95000,385000,4.052631579,34.2425,26.375,1,16,0
BATHINDA,1999,Rice,Kharif,99000,392000,3.95959596,16.4825,28.14166667,1,16,0
BATHINDA,2003,Cotton(lint),Kharif,128000,411000,3.2109375,37.2525,26.53791667,1,3,0
BATHINDA,2004,Rice,Kharif,102000,415000,4.068627451,27.58,27.69083333,1,16,0
BATHINDA,2003,Rice,Kharif,105000,419000,3.99047619,37.2525,26.53791667,1,16,0
BATHINDA,2008,Rice,Kharif,97000,427000,4.402061856,49.255,26.26333333,1,16,0
BATHINDA,2010,Rice,Kharif,107000,437000,4.08411215,42.1275,27.01166667,1,16,0
BATHINDA,2012,Rice,Kharif,107000,458000,4.280373832,32.535,26.11958333,1,16,0
BATHINDA,2009,Rice,Kharif,104000,476000,4.576923077,28.33083333,27.18125,1,16,0
BATHINDA,2012,Cotton(lint),Kharif,151000,581000,3.847682119,32.535,26.11958333,1,3,0
BATHINDA,2004,Cotton(lint),Kharif,141000,593000,4.205673759,27.58,27.69083333,1,3,0
BATHINDA,2010,Cotton(lint),Kharif,147000,607000,4.129251701,42.1275,27.01166667,1,3,0
BATHINDA,2005,Cotton(lint),Kharif,151000,659000,4.364238411,34.2425,26.375,1,3,0
BATHINDA,2009,Cotton(lint),Kharif,150000,659000,4.393333333,28.33083333,27.18125,1,3,0
BATHINDA,2007,Cotton(lint),Kharif,165000,660000,4,34.32166667,27.13208333,1,3,0
BATHINDA,2008,Cotton(lint),Kharif,153000,714000,4.666666667,49.255,26.26333333,1,3,0
BATHINDA,2006,Cotton(lint),Kharif,161000,739000,4.590062112,32.12666667,27.20625,1,3,0
BATHINDA,2003,Wheat,Rabi,242000,942000,3.892561983,37.2525,26.53791667,1,21,1
BATHINDA,2001,Wheat,Rabi,243000,949000,3.905349794,30.40833333,27.29583333,1,21,1
BATHINDA,2005,Wheat,Rabi,243000,954000,3.925925926,34.2425,26.375,1,21,1
BATHINDA,1998,Wheat,Rabi,238000,990000,4.159663866,27.87583333,27.08041667,1,21,1
BATHINDA,2004,Wheat,Rabi,241000,993000,4.12033195,27.58,27.69083333,1,21,1
